sep=,
Ang X,Ang Y,Ang Z,Tempo
-0.4880912,0.03587221,-0.48263243,3.4854944
-0.49570888,0.041594464,-0.48587877,3.4995205
-0.49412644,0.04165818,-0.48592502,3.5060709
-0.49642682,0.03557065,-0.48657975,3.514395
-0.50026107,0.03558021,-0.4912762,3.5266955
-0.50112,0.038439143,-0.49405834,3.5346446
-0.50141937,0.039346527,-0.49480748,3.5434535
-0.50297457,0.034882978,-0.49584493,3.5550976
-0.5059382,0.03596038,-0.49534994,3.5637472
-0.5095231,0.034145754,-0.4960672,3.575423
-0.5106906,0.030420605,-0.49557063,3.5839355
-0.5122691,0.0334101,-0.49675733,3.5960436
-0.513914,0.033560585,-0.4977552,3.6044354
-0.51258254,0.031260226,-0.49789816,3.6127439
-0.5075807,0.02515046,-0.50034463,3.6247618
-0.51639926,0.022962237,-0.5026025,3.633136
-0.5090764,0.024180314,-0.50573593,3.6452994
-0.51300436,0.025553903,-0.5068948,3.6535804
-0.5112851,0.024577573,-0.5077353,3.6657052
-0.5118599,0.025176197,-0.5097231,3.674166
-0.5127699,0.019717313,-0.5096343,3.6860886
-0.51261294,0.023161996,-0.50874585,3.6945474
-0.5153393,0.022453781,-0.50966334,3.702829
-0.5115845,0.02037231,-0.51031405,3.7149909
-0.51489764,0.015385009,-0.50885093,3.7233117
-0.51818997,0.020499457,-0.51095057,3.7353873
-0.52111304,0.019498954,-0.51266116,3.744151
-0.52118695,0.01835231,-0.5151002,3.7557278
-0.5217502,0.013426788,-0.5134169,3.764193
-0.5235575,0.012977254,-0.51710105,3.7762806
-0.52439576,0.011701532,-0.5185135,3.7845345
-0.53099227,0.010044186,-0.5225485,3.7966065
-0.53198576,0.010995312,-0.52177554,3.8050663
-0.5346799,0.018255988,-0.5237244,3.8170514
-0.5365094,0.017344201,-0.52413607,3.825583
-0.53816944,0.01877833,-0.5239509,3.8339093
-0.52149767,0.0032515265,-0.5214286,3.846026
-0.528339,0.002353785,-0.5222459,3.854253
-0.52262026,-0.0014193887,-0.5216459,3.8663757
-0.52588314,-0.0040682824,-0.5237868,3.8748655
-0.5237336,-0.010867234,-0.523188,3.8866751
-0.5277307,-0.015612398,-0.5258976,3.8951948
-0.5300642,-0.01113528,-0.529005,3.907167
-0.53411317,-0.011371529,-0.53146183,3.9155285
-0.5339707,-0.010880595,-0.5343846,3.9239645
-0.53987956,-0.004489926,-0.538055,3.9360132
-0.5414268,-0.0020499313,-0.5392666,3.944556
-0.53499115,-0.006578462,-0.5397495,3.9565992
-0.5367156,-0.010560162,-0.5384572,3.964969
-0.53871346,-0.0016859267,-0.54096687,3.9772694
-0.5400075,-3.2681308E-4,-0.5420767,3.9853234
-0.5443796,-0.0070268167,-0.5480149,3.997524
-0.5463156,-0.0037544551,-0.55118185,4.0057826
